textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:02Z,2024-10-11T05:45:02Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:00Z,2024-10-11T05:45:00Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:58Z,2024-10-11T05:44:58Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:56Z,2024-10-11T05:44:56Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:54Z,2024-10-11T05:44:54Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:52Z,2024-10-11T05:44:52Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:50Z,2024-10-11T05:44:50Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:47Z,2024-10-11T05:44:47Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:45Z,2024-10-11T05:44:45Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:43Z,2024-10-11T05:44:43Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:41Z,2024-10-11T05:44:41Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:39Z,2024-10-11T05:44:39Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:36Z,2024-10-11T05:44:36Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:31Z,2024-10-11T05:44:31Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:29Z,2024-10-11T05:44:29Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:44:25Z,2024-10-11T05:44:25Z
SUS PESADILLAS SON Q SE ENCUENTRA EN LA CARCEL JAJAJA,0,@columbaperea2734,http://www.youtube.com/@columbaperea2734,UC0wFzK6HpKR71hWd1A7pskw,2024-10-11T05:42:30Z,2024-10-11T05:42:30Z
LO PERSIGUEN SUS DEMONIOS,0,@columbaperea2734,http://www.youtube.com/@columbaperea2734,UC0wFzK6HpKR71hWd1A7pskw,2024-10-11T05:40:14Z,2024-10-11T05:40:14Z
Se le nota que se está acabando muy delgado y estresado por tanto ataque a los Venezolanos,1,@angelicaaguirre421,http://www.youtube.com/@angelicaaguirre421,UCv8JLeXz-YLIFvohOHEdy3Q,2024-10-11T05:30:51Z,2024-10-11T05:30:51Z
No solo puede dormir si no tambien esta perdiendo peso esta algo delgado el dictador eso se lo merecer y mucho mas,1,@rusberpinales7954,http://www.youtube.com/@rusberpinales7954,UC5_mvsiN6BPj2E-9bc2KEPA,2024-10-11T05:28:01Z,2024-10-11T05:28:01Z
Estas equivocado Jaime le dan loraceTunTun,0,@alejandrodominguez8423,http://www.youtube.com/@alejandrodominguez8423,UCiKWkGI50gp6Kp3sS8TKFNA,2024-10-11T05:26:22Z,2024-10-11T05:26:22Z
Yo sin dinero y tampoco duermo… eso sí que es peor!,0,@Juana_De_Arco,http://www.youtube.com/@Juana_De_Arco,UCNL4du5JZ6sn_y1IJbBP-qQ,2024-10-11T05:25:04Z,2024-10-11T05:25:04Z
