textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
Que ya no hay mucha pobreza dice este miserable !!!!!. Que se vaya a la cdsm .habla por qué tiene boca este sujeto que trabaja con todos los mafiosos .,0,@SantosPeredaCarran,http://www.youtube.com/@SantosPeredaCarran,UCtx7qs7uqo6uPqkkG4kE6Gw,2024-10-10T15:42:50Z,2024-10-10T15:42:50Z
Algún día le preguntarán a Lord Velarde sobre sus seguidores? jaja,0,@AlCold8,http://www.youtube.com/@AlCold8,UCmsg7EkJBx7BZIhsuTTv80A,2024-10-10T15:29:55Z,2024-10-10T15:29:55Z
Uno de los pocos que el peruano respeta,0,@Axel-mj8bw,http://www.youtube.com/@Axel-mj8bw,UCEIKhGoHQxT1qt-VeGit4gw,2024-10-10T15:27:11Z,2024-10-10T15:28:16Z
"Don julio que dios le de muchos años mas de vida ,para que vea ud a futuro su gran trabajo que hizo",0,@joseluisoregomez6225,http://www.youtube.com/@joseluisoregomez6225,UCWmAks4he1ARjoQFo_KPVwQ,2024-10-10T15:23:28Z,2024-10-10T15:23:28Z
El peruano mas reconocido a nivel mundial dando catedra de economia. Increible que no haya sido reconocido como deberia en Peru.,1,@el-autentico,http://www.youtube.com/@el-autentico,UCRcl6aDKjhgMJvFX8FEIxWg,2024-10-10T15:22:58Z,2024-10-10T15:23:20Z
Dios lo cuide unos 100 años Sr. Velarde.,0,,http://www.youtube.com/c/Jes%C3%BAsCartagena,UCVrhVi2BjNHJrpbgIEXqagg,2024-10-10T15:09:49Z,2024-10-10T15:09:49Z
"Que Diosito le de mucha salud, el Perú te admira y necesita Dr. Julio",0,@zuritcueto3047,http://www.youtube.com/@zuritcueto3047,UClfXyKkSc-hpUy58Opcd-VA,2024-10-10T15:00:17Z,2024-10-10T15:00:17Z
Bien Julito 💪🏼<br>Lo peor que pueden hacer estos políticos es meter sus manos en el BCR.,0,@jobromero6525,http://www.youtube.com/@jobromero6525,UCHXHjIwyPv-eMMTqkjktbUw,2024-10-10T14:56:51Z,2024-10-10T14:56:51Z
Por e pasaje en bus pagaba 0.50  luego 1.00 y ahora 1.50. Los culpables son los gobernantes? o quien.,0,@brauliochambe556,http://www.youtube.com/@brauliochambe556,UCrYO1-ksGSAStxmfnEGb60A,2024-10-10T14:56:11Z,2024-10-10T14:56:11Z
Verlarde presidente el Peru ?,0,@carloz814,http://www.youtube.com/@carloz814,UC58N3UGIqRu4mhxtjl9D1kg,2024-10-10T14:55:42Z,2024-10-10T14:55:42Z
"ES MUY INTERESANTE CUANDO LA PERSONA QUE PREGUNTA CONOCE DEL.TEMA, NO COMO LA SARTA DE POLITICOS PERUANOS INEPTOS, INCAPACES Y QUE NO TIENEN EL INTERES DE LEER Y COMPRENDER PARA DEBATIR UN TEMA",0,@cvc393,http://www.youtube.com/@cvc393,UCNH6uBTkL_N_lCe7Fd3jnuQ,2024-10-10T14:53:10Z,2024-10-10T14:53:10Z
A este señor le debemos que ahorrar en soles no sea una fantasía.,0,@callmetefa7871,http://www.youtube.com/@callmetefa7871,UCtk1q2wELVuJd4JR9j3AIpw,2024-10-10T14:52:02Z,2024-10-10T14:52:02Z
"LARGA VIDA A JULIOOOOOOOOO,   USTEDE MERCE GANAR MUCHISIMO MAS DE SUELDO TODO LOS SUELDOS DE LOS CONGRESISTAS POR QUE SE LO MERECE , ESAS BESTIAS DE CONGRESISTAS ESTAN POR LAS PURAS RECIBIENDO SUELDOS QUE NO AMERITA SUS CAPACIDADES QUE SON IGUALES A LOS ANIMALITOS",1,@ryp2233,http://www.youtube.com/@ryp2233,UClSq6D48H6xFxJ-7wTTCsDA,2024-10-10T14:46:49Z,2024-10-10T14:46:49Z
"Si usted postularía a la presidencia, gana en primera vuelta...<br>Garantizado!!!",0,@segundocespedesasenjo7589,http://www.youtube.com/@segundocespedesasenjo7589,UCRbO3320-kAFo1v-_e392UQ,2024-10-10T14:39:42Z,2024-10-10T14:39:42Z
"En Peru, la economoa se estabilizo en 20 años. van 7 meses ya estan deseperados los parrilleros, jodanse por tener presidentes izquierdista comunistas, solo un ejemplo venezuela tendra que pasar 50 años mas para que sea prospero, 20 años para que se vaya maduro y 30 años de recupercion",1,@lypasociados,http://www.youtube.com/@lypasociados,UCV0nMbNYIyueV4dkLqjVMYw,2024-10-10T14:37:20Z,2024-10-10T14:38:46Z
"En Perú la pobreza llega al 70% , clase media 20%, 8% clase alta, el resto son corporaciónes",0,@victonersuministrosdeimpre4917,http://www.youtube.com/@victonersuministrosdeimpre4917,UC4T6acLAvRCZlTmssAKKUVg,2024-10-10T14:37:13Z,2024-10-10T14:37:13Z
Tengo miedo que llegue el 2026 y no haya un sucesor a su nivel o peor aun los rojos asuman el poder y logren cambiar la constitucion quitandole la independência al BCR,0,@mariorrafael,http://www.youtube.com/@mariorrafael,UCNV2xHe9ulFnv2NtRnKb8fg,2024-10-10T14:30:19Z,2024-10-10T14:30:19Z
"El banco central chino está supervisado y controlado por el gobierno y su moneda sigue estable, no solo china, Vietnam entre otros países.<br>Eso demostrarían que la autonomía del banco central del Perú no es la causa de la estabilidad del sol.",1,@EfraínGómez384,http://www.youtube.com/@Efra%C3%ADnG%C3%B3mez384,UCJvysbpWCV7nliTTcJPpuQw,2024-10-10T14:29:29Z,2024-10-10T14:29:29Z
"Que Dios la cruz de Motupe y el infinito universo lo cuiden, protejan y lo llenen de salud, bendiciones y abundancia Sr. Julio Velarde, los ciudadanos Peruanos le estamos  agradecidos, lo admiramos, respetamos y con mucho cariño le damos las gracias por su trabajo hacia el Perú en llevar, dirigido por una buena administración la economía del Perú <br>Gracias gracias gracias",1,@reynamillernavarrete6004,http://www.youtube.com/@reynamillernavarrete6004,UC6JcjEZQBvdunkvH-D0BVbw,2024-10-10T14:28:20Z,2024-10-10T14:28:20Z
El hombre que protege la moneda de las sucias manos del populismo empobrecedor,0,@joseluisortsagullo3008,http://www.youtube.com/@joseluisortsagullo3008,UCDNULlH5SQxWH3fEyB94v2w,2024-10-10T14:27:26Z,2024-10-10T14:27:26Z
Larga vida Sr Velarde!! Perdone la IGNORANCIA DE UN CONGRESO IGNORANTE!!USTED SI HACE PATRIA TRABAJANDO EN EL BCR! Y su legado sera enorme ya que usted pudo controlar la inflacion cuando Perú tuvo 4 presidentes en los ultimos 4 años!! Sin duda alguna es una eminencia que muchos jovenes debemos aprender,0,@jostin12333,http://www.youtube.com/@jostin12333,UC7qiNBVq6uhcMAd_CPrfaPg,2024-10-10T14:26:25Z,2024-10-10T14:28:30Z
"RATERO POR SU CULPA EL PERU ES EL PAIS CON EL PEOR SUELDO MINIMO Y CON LA MONEDA DEVALUADA, YA QUE EL RATERO DE VELARDE SOLO ESTA PARA HACER MAS RICOS A LOS MILLONARIOS Y MAS POBRES A LOS TONTOS QUE LO ALABAN Y APLAUDEN COMO FOCAS.",0,@heidinarvaez4887,http://www.youtube.com/@heidinarvaez4887,UCF6UD5w4-Xtpkz_GxAXmoDA,2024-10-10T14:23:01Z,2024-10-10T14:23:01Z
"RATERO POR SU CULPA EL PERU ES EL PAIS CON EL PEOR SUELDO MINIMO Y CON LA MONEDA DEVALUADA, YA QUE EL RATERO DE VELARDE SOLO ESTA PARA HACER MAS RICOS A LOS MILLONARIOS Y MAS POBRES A LOS TONTOS QUE LO ALABAN Y APLAUDEN COMO FOCAS.",0,@heidinarvaez4887,http://www.youtube.com/@heidinarvaez4887,UCF6UD5w4-Xtpkz_GxAXmoDA,2024-10-10T14:22:55Z,2024-10-10T14:22:55Z
"RATERO POR SU CULPA EL PERU ES EL PAIS CON EL PEOR SUELDO MINIMO Y CON LA MONEDA DEVALUADA, YA QUE EL RATERO DE VELARDE SOLO ESTA PARA HACER MAS RICOS A LOS MILLONARIOS Y MAS POBRES A LOS TONTOS QUE LO ALABAN Y APLAUDEN COMO FOCAS.",0,@heidinarvaez4887,http://www.youtube.com/@heidinarvaez4887,UCF6UD5w4-Xtpkz_GxAXmoDA,2024-10-10T14:22:49Z,2024-10-10T14:22:49Z
"RATERO POR SU CULPA EL PERU ES EL PAIS CON EL PEOR SUELDO MINIMO Y CON LA MONEDA DEVALUADA, YA QUE EL RATERO DE VELARDE SOLO ESTA PARA HACER MAS RICOS A LOS MILLONARIOS Y MAS POBRES A LOS TONTOS QUE LO ALABAN Y APLAUDEN COMO FOCAS.",0,@heidinarvaez4887,http://www.youtube.com/@heidinarvaez4887,UCF6UD5w4-Xtpkz_GxAXmoDA,2024-10-10T14:22:40Z,2024-10-10T14:22:40Z
"Uno no debe estirarse más de lo que es larga la cubierta. Creo que esto es la esencia de una economia estable. El banco central de Perú hace un gran trabajo pero su excelencia no esta acompañada por un gobierno transparente, cretivo y con el sentido común.",0,@gaiateatro,http://www.youtube.com/@gaiateatro,UCUYHK48k955O8AqsupAbfaQ,2024-10-10T14:18:56Z,2024-10-10T14:18:56Z
"Gente el banco central es independiente gracias a Fujimori y la constitución del 93 , sentó las bases de la estabilidad y julio velarde teniendo esas herramientas de independencia a logrado tener a raya y mantenrler la estabilidad pese a la gran ola de corrupción del país.",0,@robertzn2677,http://www.youtube.com/@robertzn2677,UCZjWRLkOgvjxg2ecW-_answ,2024-10-10T14:16:14Z,2024-10-10T14:16:14Z
"Argentinos pese a que tenemos una estabilidad en Perú y una devaluación controlada por 30 años  nuestro talon de Aquiles es la corrupción a gran <a href=""http://escala.si/"">escala.Si</a> Milei quiere eliminar el banco central y no tenerlo independiente es justamente por eso porque ya se adelantó a los hechos y sabe que mientras haya banco central el robo de los políticos esta latente.",0,@robertzn2677,http://www.youtube.com/@robertzn2677,UCZjWRLkOgvjxg2ecW-_answ,2024-10-10T14:13:01Z,2024-10-10T14:13:01Z
Un ejemplo que los títulos solo valen en Perú. Tiene maestría y doctorado con su bachillerato de pregrado de la Pacífico.,0,@animojhs,http://www.youtube.com/@animojhs,UCd5rZzDecUDVO8aoDZ5IRpA,2024-10-10T14:11:10Z,2024-10-10T14:11:10Z
Lo unico eficiente que queda en el estado...,0,@mariellajacobo5020,http://www.youtube.com/@mariellajacobo5020,UCy1CXxSManIt04FHfA5lB9g,2024-10-10T14:07:29Z,2024-10-10T14:07:29Z
Par de payasos engaña a quienes no saben la pobreza nunca sea superado acá en Perú ay falta de trabajo,0,@hugorivera-wg4et,http://www.youtube.com/@hugorivera-wg4et,UChJsmmf7JCIdh8hgT-8j_pA,2024-10-10T14:06:42Z,2024-10-10T14:06:42Z
Sr Velarde no quiere ser presidente?? Seria el mejor pondria en los ministerios solo a los mejores,1,@saulochoa7986,http://www.youtube.com/@saulochoa7986,UCb5PzCI1CKGAcnJKJWVeulw,2024-10-10T14:00:17Z,2024-10-10T14:00:17Z
"Sir Velarde, trabajando por la Nacion peruana con la pasion deberia  caracterizar a los funcionarios publicos",0,@pennarellablu4947,http://www.youtube.com/@pennarellablu4947,UC-iOrUoVG0AY5Q9V8kx38jQ,2024-10-10T13:59:15Z,2024-10-10T13:59:15Z
"Se deberia poner su imagen en billete de 500 soles, como reconocimiento a su gestion....",0,@JoseLuis-hr6nr,http://www.youtube.com/@JoseLuis-hr6nr,UCU-pWkYvBe79KkcBxqUbKDw,2024-10-10T13:56:26Z,2024-10-10T13:56:26Z
Deberían construirle un monumento o al menos poner un busto de Julio Velarde dentro del BCRP,0,@josecarlossantistebancole9848,http://www.youtube.com/@josecarlossantistebancole9848,UCl9qvhwC-JXJdl-VO647Saw,2024-10-10T13:48:28Z,2024-10-10T13:48:28Z
"Mi hijo de 7 años esta ahorrando todos los días en su alcancía, cuando tenia su edad era imposible pensar en eso por la inflación de los 80&#39;s. Por todo esto, agradezco infinitamente a Julio Velarde.",7,@cleveroscovidal,http://www.youtube.com/@cleveroscovidal,UC5IjWjhIDxJ_Vs19dkrKtKQ,2024-10-10T13:47:35Z,2024-10-10T13:47:35Z
Si julio Velarde no es nombrado héroe de la patria pierdo la poca fé que me queda en mi pais,0,@thepodcastman1030,http://www.youtube.com/@thepodcastman1030,UCcwtlmhJWselwT7QcQa6cPA,2024-10-10T13:42:35Z,2024-10-10T13:42:35Z
"Nunca el BCRP, se sujete al gobierno central ni al congreso. Su independencia es vital.......para nuestro pais.",0,@antoniocabrera1543,http://www.youtube.com/@antoniocabrera1543,UCYdJ-JKYbaLh0R5-UH8L9_Q,2024-10-10T13:40:32Z,2024-10-10T13:40:32Z
"La verdad no sé trata de reconocer la buena labor de Julio Velarde al frente del Directorio del BCRP sino más bien la autonomía de su institución para tomar buenas decisiones las mismas que están sustentadas y reguladas por la Constitución Política del 1993 y no servir a los intereses de los gobiernos de turno.<br>Sin embargo, los ciudadanos de a pie peruanos siguen enfrentando desafíos como el desempleo, la pobreza, el alto costo de vida, etc y son los gobiernos con sus políticas económicas enfrentar para dar solución a dichos problemas.",0,@luiscerna4055,http://www.youtube.com/@luiscerna4055,UCyjcqAgKwykMRRy0kn2N5lg,2024-10-10T13:40:17Z,2024-10-10T13:40:17Z
Larga vida lord velarde!,0,@antonioguillen7377,http://www.youtube.com/@antonioguillen7377,UCz1LTYxa0lRe9ZwvIiMrQlg,2024-10-10T13:37:58Z,2024-10-10T13:37:58Z
La importancia de tener un Banco Central independiente. No es la caja de ningun gobierno corrupto e incapaz.....,0,@antoniocabrera1543,http://www.youtube.com/@antoniocabrera1543,UCYdJ-JKYbaLh0R5-UH8L9_Q,2024-10-10T13:36:06Z,2024-10-10T13:36:06Z
"PARA LA PRENSA BASURA, PARAMETRADA Y CONVENIDA, ESTE EXMINISTRO DE ECONOMIA ES EL GRAN GENIO SALVADOR DE LA ECONOMIA, NO SE ACUERDAN QUE CUANDO THORNE FUE MINISTRO DE ECONOMIA FAVORECIO AL GRAN CAPITAL, PLANTEANDO EXONERACIONES Y RESCATES DE BANCOS PAGANDO MILLONARIOS DEUDAS DE LOS BANQUEROS, PARA ELLO ESTABA DESDE ENTONCES, HASTA AHORA SU SOCIO JULIO VELARDE COMO PRESIDENTE DEL BCR, QUE EN LUGAR DE SALVAGUARDAR EL DINERO DE TODOS LOS PERUANOS, LO REGALO A LOS BANQUEROS. ESTOS SINVERGUENZAS OPERADORES DE LA MAFIA DEL GRAN CAPITAL TIENEN LA CARA DE SALIR A OPINAR DE ALGO QUE ELLOS NO PUDIERON SOLUCIONAR EN SU MOMENTO",0,@LACASADETONY,http://www.youtube.com/@LACASADETONY,UCVYtsssmNBP7Uj1_RVE1RSw,2024-10-10T13:35:22Z,2024-10-10T13:35:22Z
"BANCO CENTRAL DE RESERVA DEL PERU Y DE OTROS PAISES NO SON &quot;INDEPENDIENTES&quot;, ELLOS TRABAJAN PARA CONTROLAR LA INFLACION - PERO EN ESTADOS UNIDOS -  AL ESTAR OBLIGADOS A COMPRAR LA ESTAFA VERDE (US$) QUE ES EMITIDA SIN EL MAS ABSOLUTO CONTROL,DE TAL FORMA QUE ESOS BILLETES NO RETORNEN A EEUU Y QUE GENEREN INFLACION ALLA.... PERO ESTO SI GENERA INFLACION EN EL MUNDO, ESTO NO SERIA ASI SI TODOS EN EL MUNDO PUDIERAMOS EXPORTAR Y COBRAR EN LA MONEDA QUE SE NOS DE LA GANA.... PERO SI NO SIGUES LAS ORDENES TE MATAN (GADAFFI), TE HACEN GOLPE O FINANCIAN UNA REVUELTA CIUDADANA ... ESA ES LA ESTUPIDEZ ECONOMICA QUE VIVE EL MUNDO, PARA ESO TAMBIEN USAN ESA MISMA ESTAFA VERDE (US$) PARA EXTORSIONAR Y COMPRAR VOLUNTADES DE SUS TITERES.<br>EL BILLETE SE DEBE EMITIR PARA CUBRIR LAS TRANSACCIONES DE BIENES PRODUCIDOS Y NO PARA LA ESPECULACION Y LA USURA IMPRODUCTIVA",0,@victornc8617,http://www.youtube.com/@victornc8617,UCIlykfQQ-dii8n0u-OmQO2A,2024-10-10T13:34:48Z,2024-10-10T13:34:48Z
"Aún así se siente la inflación, las subidas en los precios son constantes. Y la pobreza también aumentó una lo observa en las calles y en las provincias que no son capitales. En Perú no tenemos industria y tampoco existe un plan de gobierno para implementarla",2,@nadiezhda,http://www.youtube.com/@nadiezhda,UC-YpNTiB-tMlCwfL5euwQ9Q,2024-10-10T13:25:49Z,2024-10-10T13:28:26Z
"Dr VeIarde, que seria del Perú sin usted... Muchas gracias por su magnifico trabajo, faltará República para agradecerIe, por su arduo sacrificio de sostener todo el Pais.",4,@Viva_la_constitucion-1993,http://www.youtube.com/@Viva_la_constitucion-1993,UCMRtmLHkWr1asbdb_cyhYxQ,2024-10-10T13:19:29Z,2024-10-10T18:30:32Z
El Sr Julio Velarde es una autoridad. Gracias a el la economía está estable a pesar de las crisis,0,@bibianagamboa8217,http://www.youtube.com/@bibianagamboa8217,UCFJ6kKCXmNOiQnXTCOm8fCg,2024-10-10T13:05:55Z,2024-10-10T13:05:55Z
"Gente para  la próxima elecciones  elegir  a candidatos  calificados   a funcionarios  con conocimientos  en su rama,no tipas y tipos incapaces  miserables  como la dina ,bellido chirinos la Bazan y  otras especímenes  más.",0,@emeritashapiamaicomenes6240,http://www.youtube.com/@emeritashapiamaicomenes6240,UC7YsFGluqBfAvecxXGIicIw,2024-10-10T12:59:33Z,2024-10-10T12:59:33Z
"P0rque el covid llevo al desempleo y crecio la pobreza  en los estados , cual era la funcion del estado para detener el desempleo y la  grandes pobrezas ,cual fue la funcion  de peru para detener estos problemas.",0,@RenanArrascueVidarte,http://www.youtube.com/@RenanArrascueVidarte,UCgKrkWpQ5wzYKKckJYP-aMQ,2024-10-10T12:45:01Z,2024-10-10T12:45:01Z
"En agradecimiento por la estabilidad monetaria, como mínimo, un billete con su rostro",0,@archibaldyronwood6975,http://www.youtube.com/@archibaldyronwood6975,UC_O0jQf1509n9n84Ya-vKxA,2024-10-10T12:43:25Z,2024-10-10T12:43:25Z
"DIOS LO BENDIGA DON JULIO VELARDE, SU SABIDURIA PARA EL MANEJO DEL BCR JUNTO CON TODO EL EQUIPO DE PERSONAS QUE LO ACOMPAÑAN EN LA TAREA .",5,@Rocio-nr5ec,http://www.youtube.com/@Rocio-nr5ec,UCGUBjaXSywKUB-PnrCN9D5A,2024-10-10T12:41:26Z,2024-10-10T12:41:26Z
¿Qué le pasó a Fantino? :o,0,@נבִיא-ר6ע,http://www.youtube.com/@%D7%A0%D7%91%D6%B4%D7%99%D7%90-%D7%A86%D7%A2,UCBGqUO46AEdjnnPQQGNjDrA,2024-10-10T12:41:25Z,2024-10-10T12:41:25Z
Señor Julio Velarde presidente de Peru,0,@leninrodriguez6673,http://www.youtube.com/@leninrodriguez6673,UCdMoSLaWJfK89DDvbtHN2eA,2024-10-10T12:33:37Z,2024-10-10T12:33:37Z
"Ojalá pudieramos tener en el Palacio Ejecutivo, en el Palacio Legislativo y en el Palacio Judicial autoridades tan inteligentes y profesionales como Don Julio Velarde. Lamentablemente tenemos en esos puestos a autoridades corruptas y mediocres",0,@ilcb4829,http://www.youtube.com/@ilcb4829,UCQDrHY-cLIBnqFTVfFp4W5g,2024-10-10T12:04:55Z,2024-10-10T12:04:55Z
Un Grande del Perú es usted señor Velarde.,0,@josenapanga4434,http://www.youtube.com/@josenapanga4434,UCPguvtBVhw0rgmHtMYzGP9Q,2024-10-10T11:53:18Z,2024-10-10T11:53:18Z
"¿Y por qué hay pobreza e informalidad? <br><br>Ya no es culpa de Mr. Velarde que el Gobierno Central y los terrucos de los Gobiernos Regionales no aprovechen lo que el BCR les pone en bandeja de plata: estabilidad monetaria, baja inflación, y posibilidad de créditos a bajo costo. <br><br>Sarta de ladrones e incompetentes.",0,@jorgegonza8681,http://www.youtube.com/@jorgegonza8681,UCQn9nDEQTpKiQ-mTJ_LsrOw,2024-10-10T11:51:32Z,2024-10-10T11:52:59Z
"LOS BCR DE HISPANOAMÉRICA SON LAS OFICINAS DEL FMI , DIRECTORIOS QUE SON SIERVOS DE LA PLUTOCRACIA FINANCIERA SIONISTA, SE LO ENTREGAN TODO. SU MONEDA ES FIDUCIARIA = DINERO/DEUDA= PUTA USURA.  <br>LA NACIÓN PERUANA EJERCE GRACIAS A SUS RIQUEZAS NATURALES  , AL PATRÓN TRABAJO DEL PERUANO DE A PIE y A SU FÉ DE ESPÍRITU CATÓLICO.",0,@raymond7932,http://www.youtube.com/@raymond7932,UCkuiYjkrKiY8hgEf8yqo_8Q,2024-10-10T11:34:30Z,2024-10-10T11:34:30Z
Gracias por nacer en el Perú. Si todos los funcionarios del estado fueran cómo ud. Seríamos un mejor país.,1,@cloudwario1984,http://www.youtube.com/@cloudwario1984,UC9vO-BF7IA7o9NWUkiNqnmQ,2024-10-10T11:33:38Z,2024-10-10T11:33:38Z
Espero que un sector de los peruanos no tiren el trabajo y esfuerzo  de julio Velarde eligiendo al desquiciado Antauro Humala.,0,@rigobertolaracaballero7099,http://www.youtube.com/@rigobertolaracaballero7099,UCDWmkMqNHaQPO6rAwbVgouw,2024-10-10T11:29:39Z,2024-10-10T11:29:39Z
"Velarde NO es intelectual xq NO tiene una investigacion economica reconocida.<br><br>Velarde es un buen gestor, me gustaria verlo en otro sector con menos recursos economicos, x ejemplo el sector saneamiento.<br><br>Velarde si te consideras un buen economista xq NO agarras el ministerio de econo y finanz.<br><br>Muchos chupamedias en este lugar, el peruano endiosa a personas con pocos argumentos, un ejemplo de esto es el caso de Gareca, los peruanos lo endiosaron y hoy Gareca hace un desastre en Chile.",0,@EdwinEduardoOliveraCuadros,http://www.youtube.com/@EdwinEduardoOliveraCuadros,UCIL-O2ZfSpdweifRzLirCtA,2024-10-10T11:26:37Z,2024-10-10T11:26:37Z
"LOS NORTEAMERICANOS LO QUIEREN TRABAJANDO ALLA...Y LO QUISIERON NACIONALIZAR...UNO DE LOS ECONOMISTAS MAS BRILLANTES DEL PLANETA, VALE UN PERU..!!!!!!!!!!!!!!!",12,@user-op9mj4bv3y,http://www.youtube.com/@user-op9mj4bv3y,UCNNUNlVg2Y4jmU5udnjR0Bg,2024-10-10T11:05:20Z,2024-10-10T11:05:20Z
"Y en el congreso te quisieron faltar el respeto y te acusaron de ganar 41 mil soles, que poco ganas Julito deberías ganar mucho mas por que te lo mereces y todo el Perú lo sabe, eres el ejemplo de los funcionarios públicos, mereces ser presidente",0,@freemusicforyou3374,http://www.youtube.com/@freemusicforyou3374,UCu-U43SpHMQRY19U1va-u0g,2024-10-10T10:51:45Z,2024-10-10T10:51:45Z
"DESDE Q ESTA ESTE TIPO EN EL BCR , SOLO SOMOS UN PAIS DECORATIVO DE CRECIMIENTO MACROECONOMICO Y DE MONEDA &quot;FUERTE &quot; , POR DENTRO ESO NO SE REFLEJA JAMAS EN EL BOLSILLO DE LOS PERUANOS .",0,@wilfredocp7242,http://www.youtube.com/@wilfredocp7242,UC1vYCcvZB0WW0dQ2aRe2FBA,2024-10-10T10:47:20Z,2024-10-10T10:47:20Z
"gracias Julito Velarde por ayudarnos y no ser como muchos políticos hipócritas y corruptos,,JULIO CORAZON<a href=""UCkszU2WH9gy1mb0dV-11UJg/EvkfY6uNC5OykQOewoCQAQ""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/EvkfY6uNC5OykQOewoCQAQ""></a>😀😀",0,@freemusicforyou3374,http://www.youtube.com/@freemusicforyou3374,UCu-U43SpHMQRY19U1va-u0g,2024-10-10T10:44:20Z,2024-10-10T10:44:20Z
El único político que justifica su sueldo ese señor Julio Velarde🎉,1,@susanchannel6198,http://www.youtube.com/@susanchannel6198,UCkvF4bmWG7sGPw-IB_1SZ0Q,2024-10-10T10:43:08Z,2024-10-10T10:43:08Z
Nosotros debemos colaborar por no elegir radicales que solo se ponen de acuerdo para delinquir.,0,@luisagusto6008,http://www.youtube.com/@luisagusto6008,UC6M58YfDSiI-I2VqHdECm6A,2024-10-10T10:20:31Z,2024-10-10T10:20:31Z
"30 años en el poder de una institución nacional, imaginen todo lo ke ha robado este falso mesías cuyo método económico no lo aplican otros países solo cuando es necesario, en el covid no se uso las reservas parala emergencia y se dejó morir a más de 300mil peruanas y peruanos incluso se recurrió a un préstamo internacional de más de cien años para cubrir ese déficit de salud pero no se usó las reservas, entonces en ké beneficia todo este pote de humo de economía  y dolar estable, la gente común más del 95 por ciento ve como su salario y ganancias igual se devalúan, los precios aumentan, la realidad es diferente a la ke este dictador institucional cifra en numeritos, solo los extranjeros y sus empresas transnacionales crecen, los demás nada solo veamos a lima ke en décadas sigue siendo la capital más fea de amérika, en Perúy no tenemos ciudades con edificios, el centralismo parasita y destruye las provincias verdes y limpias... Hay ke hacerle una investigación total a este corrupto idolatrado por los vendepatrias, treinta años falseando la realidad del país con nuestra economía",0,@onkoymatacristianoz7079,http://www.youtube.com/@onkoymatacristianoz7079,UCN66NjBD1a3oN8CyadZnjMw,2024-10-10T09:58:57Z,2024-10-10T09:58:57Z
Eso es obra de fujimori.. q hizo q el bcr sea un ente independiente.... sino fuera independiende.. como en otros paises creo q no lo son... peru estaria.. en nada....,1,@juanvaldivia1129,http://www.youtube.com/@juanvaldivia1129,UCgbge9iX2CIbfnSZ9HpDcLw,2024-10-10T08:58:14Z,2024-10-10T08:58:14Z
El sueño humedo de todo rojo es sacar a velarde y meter a un rojo desflcar el bcr .. repartirse millones entre ellos.. comprar almpueblo con bonos. Como argentina.. espantar la inversion... tener la aprobacion de la gente.  .. los primeros años... y quedar como venezuels... en poco tiempo...,0,@juanvaldivia1129,http://www.youtube.com/@juanvaldivia1129,UCgbge9iX2CIbfnSZ9HpDcLw,2024-10-10T08:55:32Z,2024-10-10T08:55:32Z
Es un Mentiroso,0,@martinpino-fj3jp,http://www.youtube.com/@martinpino-fj3jp,UCywwn4Rr7fnTRn1jxPYqsGw,2024-10-10T08:30:06Z,2024-10-10T08:30:06Z
Este Sr.lo puso el Apra  …..a el no lo golpeó el Covi a pesar de la gordura de su billetera,0,@martinpino-fj3jp,http://www.youtube.com/@martinpino-fj3jp,UCywwn4Rr7fnTRn1jxPYqsGw,2024-10-10T08:29:21Z,2024-10-10T08:29:21Z
Sr Velarde UD si que nos cuidada desde el punto como un técnico económico es el único que VERDADERAMENTE TRABAJA EN EL PERÚ lo demás el gobierno los del congreso esos son unos payasos ineptos izquierda bloqueado del pensamiento racional bueno Grande Sr Velarde Dios lo bendiga siempre y por siempre,0,@victorandres69,http://www.youtube.com/@victorandres69,UC4Pweg0LGpV8ry8zyvoYrCQ,2024-10-10T08:26:37Z,2024-10-10T08:26:37Z
"Esta desde el año 2007 puesto por la dba! Y Perú con su flotación sucia no es ningún ejemplo de nada, a nosotros no nos engañan más, dejen de pagar a su granjas de bots  y dejen de hacer y pagar propaganda (con el dinero del Estado) de decir que Perú es el país de las maravillas.",0,@contratroll821,http://www.youtube.com/@contratroll821,UCdgwvHWe0S7Ld7-of0Y8_zQ,2024-10-10T08:10:27Z,2024-10-10T08:10:27Z
"Si Perú no está en recesión es gracias a la cultura trabajadora de los peruanos y las peruanas y gracias al Dr. Julio Velarde, todo esto a pesar del congreso y ejecutivo ineptos.",0,@Carlos-dx7kf,http://www.youtube.com/@Carlos-dx7kf,UC3frFDJmJLIW_RB3vSeN2gw,2024-10-10T07:16:43Z,2024-10-10T07:16:43Z
Larga vida al sr Julio Velarde! Dios lo bendiga,3,@jandrox3890,http://www.youtube.com/@jandrox3890,UCMoLNl7A7-W7jTgT6NR4AeA,2024-10-10T06:59:25Z,2024-10-10T06:59:25Z
"Gracias por manter la economia, literal esta carreando el pais.<br>espero que el Sr Velarde nos dure mucho tiempo, pero como plan b, que vaya preparando a alguien capaz para que lo suceda cuando llegue el momento.",1,@victorraulsantivanezrodriguez,http://www.youtube.com/@victorraulsantivanezrodriguez,UC9_MhqXFzwJYp2eyyk8V27w,2024-10-10T06:58:17Z,2024-10-10T06:58:17Z
