authorDisplayName,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,parentId,canRate,likeCount,publishedAt,updatedAt
@BreakPointMP,http://www.youtube.com/@BreakPointMP,UC_49ElhhVd1BO7MsdBPm77Q,{'value': 'UC_49ElhhVd1BO7MsdBPm77Q'},RPcwUunWqhs,ME GUSTA AL VIDEO SI APOYAS A MILEI!!!,Ugz_6Yh3NErktiJaMv14AaABAg,True,159,2024-10-11T00:41:08Z,2024-10-11T00:41:08Z
@germannebredaperez8842,http://www.youtube.com/@germannebredaperez8842,UC9YfldAA1QL9vBdlaLfSkCw,{'value': 'UC9YfldAA1QL9vBdlaLfSkCw'},RPcwUunWqhs,Esta te utiliza para su interés pero no es de fiar,UgzQUHsotndGug6n6m54AaABAg,True,0,2024-10-11T06:19:54Z,2024-10-11T06:19:54Z
@Renatazalasar,http://www.youtube.com/@Renatazalasar,UCu11CB2zDf3rn-WntwoVxMw,{'value': 'UCu11CB2zDf3rn-WntwoVxMw'},RPcwUunWqhs,GENIOOOO MARIANOO❤❤❤❤🦁🦁🦁💪💪💪💪❤❤❤❤❤🦁🦁🦁🦁🦁🦁🦁❤❤❤❤❤❤❤❤❤❤❤❤,Ugwzv1VLQ-K6eJgFXeN4AaABAg,True,1,2024-10-11T06:14:18Z,2024-10-11T06:14:18Z
@chanta95,http://www.youtube.com/@chanta95,UCevndii1Yhfyoew8ogxnYzA,{'value': 'UCevndii1Yhfyoew8ogxnYzA'},RPcwUunWqhs,Marianito la pañuelo verde te trato re bien la re bardeaste con el titulo 😂,UgwhKwyC6Asx4vSM3It4AaABAg,True,0,2024-10-11T06:10:21Z,2024-10-11T06:10:21Z
@heisenberg7394,http://www.youtube.com/@heisenberg7394,UCVDcpUkSXBzQMc3wJR1-w0A,{'value': 'UCVDcpUkSXBzQMc3wJR1-w0A'},RPcwUunWqhs,Like solo por el titulo que metiste jsjsjsj 😄,UgwqFqGM3k8D7b_bpPx4AaABAg,True,0,2024-10-11T06:08:21Z,2024-10-11T06:08:21Z
@germannebredaperez8842,http://www.youtube.com/@germannebredaperez8842,UC9YfldAA1QL9vBdlaLfSkCw,{'value': 'UC9YfldAA1QL9vBdlaLfSkCw'},RPcwUunWqhs,"Le percibo muy, muy falsa a esta chica",UgzQYyD_fgPnTBsRKB54AaABAg,True,0,2024-10-11T06:07:33Z,2024-10-11T06:07:33Z
@VictorNicolao,http://www.youtube.com/@VictorNicolao,UCVOMcjId7aiqnspfU6bRB_Q,{'value': 'UCVOMcjId7aiqnspfU6bRB_Q'},RPcwUunWqhs,meterse con su vida privada sería hablar sobre su intimidad. Inventar que se acostaba con la hermana es algo totalmente distinto. Nunca visto,Ugz4mdQsw4fRDxFGSRR4AaABAg,True,0,2024-10-11T06:02:13Z,2024-10-11T06:02:13Z
@sandrabarboza7438,http://www.youtube.com/@sandrabarboza7438,UCjbeGG3o61RWUwk1RUTe-zQ,{'value': 'UCjbeGG3o61RWUwk1RUTe-zQ'},RPcwUunWqhs,"¿¿¡ Te parece bien las puteadas del Presidente??? <br>Uds chicos libertarios tampoco se hacen cargo de que no son &quot; blancas palomas de la paz&quot; . Y ¡ ojo! Yo lo voté en el ballotage; sigo a Milei desde que tenía su programa en Youtube,concordaba y concuerdo en mucho de lo que dice y hace,pero jamás,jamás acepté su estilo discursivo violento, sus ataques de ira que mostraba al comunicar.El hecho de que te agredan con injurias,con mentiras, con ataques a su vida personal, no quiere decir que ¡¡¡ deba responder de la misma manera!!!!!  ¿ Acaso no se puede ser frontal, sincero sin agresiones verbales????<br>Está muy bien desmantelar mentiras,datos falsos, con sólidos argumentos como lo hace Javier. Pero...se subieron al pony, son soberbios. Nos miran y nos mean desde arriba. <br>Cualquier persona que no piensa como uds. ,que no ve las cosas como uds. inmediatamente el presidente y los que lo siguen, tratan a esas personas de &quot; zurdos de m.....&quot; &quot; tarados, burros,vagos, planeros,etc.etc&quot;.<br><br>Destrozan al periodismo tradicional. Y se olvidan de que muchos de ellos, con errores y desaciertos, lucharon a su manera, por la libertad de expresión en épocas difíciles para la democracia, y también están los que fueron pioneros en el periodismo de investigación que contribuyeron a descubrir hechos de corrupción política-económica.<br><br>Es muy valioso lo que Break Point hace como otros youtubers; pero, bajen la soberbia,por favor. No se la crean. <br>No se enojen,por favor🙏",UgwJHwtGmxAuEfl0vl94AaABAg,True,0,2024-10-11T06:02:01Z,2024-10-11T06:02:01Z
@aroalien,http://www.youtube.com/@aroalien,UCRYUoaoM8PG00X9QDsnIJ2A,{'value': 'UCRYUoaoM8PG00X9QDsnIJ2A'},RPcwUunWqhs,"Che la imagen de tapa la ensucias por demas, si el reportaje fue lo mas amable",UgwUHfpr-9kRlXxUVXF4AaABAg,True,0,2024-10-11T05:58:46Z,2024-10-11T05:58:46Z
@frangiraudo6224,http://www.youtube.com/@frangiraudo6224,UCSUaTRtILl-1i1nmHb0TjLg,{'value': 'UCSUaTRtILl-1i1nmHb0TjLg'},RPcwUunWqhs,Ellos violentan cuando titulan sus notas despectivamente. Esto claramente genera opinión y es otro tipo de violencia también. Después van y se sientan como niños...😊,UgyyhfkrvhHWzg7NNy14AaABAg,True,0,2024-10-11T05:58:41Z,2024-10-11T05:58:41Z
@ixxo3038,http://www.youtube.com/@ixxo3038,UCsROvIB60P830Gu1JyTOSTg,{'value': 'UCsROvIB60P830Gu1JyTOSTg'},RPcwUunWqhs,"Esta mina es 1/2 pPelotuda, ojala lea este comentario y se ponga a llorar como una pPelotuda! 😊😊",UgzudiLijn8_qe2Iv0x4AaABAg,True,1,2024-10-11T05:55:43Z,2024-10-11T05:55:43Z
@noemiroldan8307,http://www.youtube.com/@noemiroldan8307,UCRioZnGqZaJ8p7Z0oUImvEg,{'value': 'UCRioZnGqZaJ8p7Z0oUImvEg'},RPcwUunWqhs,Bravo Mariano!!!,UgwA75jBIsD111Gn4IB4AaABAg,True,2,2024-10-11T05:52:15Z,2024-10-11T05:52:15Z
@pialarrea,http://www.youtube.com/@pialarrea,UC8NbUClyBFeeSM2pV7_t-tQ,{'value': 'UC8NbUClyBFeeSM2pV7_t-tQ'},RPcwUunWqhs,"ME DA LASTIMA COMO TE USAN MARIANO, LA ALEGRIA QUE ME DA DE QUE NO PUEDAN SALIR NI A LA ESQUINA, CUIDATE HERMANO PORQUE POSIBLEMENTE TE TERMINEN REVENTANDO. CONSECUENCIAS DE HACERSE TANTO EL VIVO VIRTUALEMENTE Y SER TERRIBLE GILAZO EN LA REALIDAD, BANCATELA COMO CUNEO PEDAZO DE VIRGO!",UgxMeeWQsDNBn2jJYnJ4AaABAg,True,0,2024-10-11T05:45:30Z,2024-10-11T05:45:30Z
@federicoariel3536,http://www.youtube.com/@federicoariel3536,UCI81k8W1PNXZIln8xhzt4gw,{'value': 'UCI81k8W1PNXZIln8xhzt4gw'},RPcwUunWqhs,"es verdad, no durmió con la elecciones en Venezuela, yo las ví 95% por este canal, hizo una gran cobertura. Este video 33.315 vistas en 4 horas,,,,más de 8000 vistas por hora, un capo, que siga creciendo.💪💪💪👏👏👏",UgzSHP6F3Zgya2J95nx4AaABAg,True,0,2024-10-11T05:39:53Z,2024-10-11T05:39:53Z
@deancorso4382,http://www.youtube.com/@deancorso4382,UCDyRAEb1UuV2we0MFWsi-0A,{'value': 'UCDyRAEb1UuV2we0MFWsi-0A'},RPcwUunWqhs,Igual muy buena onda la periodista.,UgwGETViAgwrYUkVH1J4AaABAg,True,1,2024-10-11T05:32:16Z,2024-10-11T05:32:16Z
@josem.p.8439,http://www.youtube.com/@josem.p.8439,UCIHOI47Apqzq3YV_5eXpawA,{'value': 'UCIHOI47Apqzq3YV_5eXpawA'},RPcwUunWqhs,"MARIANO ERES UN DESASTRE !!......PONES UNOS TITULOS DEL PUTO CARAJO ......LA MINA ?????.... FUE RE BUENA ONDA !!!!!!<br>ES MAS, LA MILF CON ESOS OJOS HERMOSOS, 30 KILOS MENOS Y CON SU PELO CASTAÑO NATURAL???  LE PIDO MATRIMONIO ...QUE MINA LINDA ES ...O FUE ...QUE DIABLOS !!! <br>CRACCCKKKK MARIAN",UgwWXkkAN_bYm62SjFN4AaABAg,True,0,2024-10-11T05:19:57Z,2024-10-11T05:19:57Z
@LanoGod,http://www.youtube.com/@LanoGod,UCCxWqEn1EiJgGWcaMsNiqnA,{'value': 'UCCxWqEn1EiJgGWcaMsNiqnA'},RPcwUunWqhs,Te la garchaste después?,UgxdgNdiNJ-aNmGJKdZ4AaABAg,True,0,2024-10-11T05:17:52Z,2024-10-11T05:17:52Z
@erievianel,http://www.youtube.com/@erievianel,UCF2P08yZQmlHDXFhSPO8c0g,{'value': 'UCF2P08yZQmlHDXFhSPO8c0g'},RPcwUunWqhs,"BUE... PERO SI TE TRATO RE BIEN, PORQUE PONES ESE TITULO?",UgwocYHBFKJBtm-8Vnl4AaABAg,True,0,2024-10-11T05:17:49Z,2024-10-11T05:17:49Z
@juanpablogarces181,http://www.youtube.com/@juanpablogarces181,UCrHrXMqTCgzO3GAhkF8K7fg,{'value': 'UCrHrXMqTCgzO3GAhkF8K7fg'},RPcwUunWqhs,Grande Mariano!!!!!!el éxito no es casualidad es un arduo camino de trabajo y lo demostras campeón.,Ugxin6bjRKuGvYO1JfR4AaABAg,True,1,2024-10-11T05:11:30Z,2024-10-11T05:11:30Z
@Carmenmori-r7n,http://www.youtube.com/@Carmenmori-r7n,UC2T3BymON3eo0vUhThtle9Q,{'value': 'UC2T3BymON3eo0vUhThtle9Q'},RPcwUunWqhs,suerte mariano  buen periodista 👏👏👏,UgwBlo9oEPni0afcyNl4AaABAg,True,0,2024-10-11T05:09:17Z,2024-10-11T05:09:17Z
@BlancaCuevas-ny7vx,http://www.youtube.com/@BlancaCuevas-ny7vx,UClZiaPK9NMkQnyTSTlUhfDA,{'value': 'UClZiaPK9NMkQnyTSTlUhfDA'},RPcwUunWqhs,"No, no, no! Digamos las cosas por su nombre! A Cristina le pagamos nosotros con nuestros impuestos, no nos preguntaron si estábamos de acuerdo, todos los demas ex Presidentes siguen cobrando cifras siderales sin ponerse colorados, ahora bien Susana trabajo y se gano el dinero son cosas muy distintas! Les juro que si a mi me gritaran chorra? Me muero, que me trague la tierra, a estos sinvergüenzas no se les mueve un musculo. Universitarios? Una persona educada NO actua de esta manera! No me digas que pagamos nosotros a el custodio de Lousteau? El colmo!! Si la Universidad es &quot;Autárquica&quot; quiere decir que no necesita de nuestros impuestos! Como contrubutista me URGE saber donde va nuestra plata. AUDITORÍA. INVESTIGUEN!!!",UgwE8ZNsvAYFyB0NIhF4AaABAg,True,0,2024-10-11T05:06:54Z,2024-10-11T05:06:54Z
@eduardotorres9648,http://www.youtube.com/@eduardotorres9648,UCZxA7urPwlmsjVolRaLZ1vg,{'value': 'UCZxA7urPwlmsjVolRaLZ1vg'},RPcwUunWqhs,Dios bendiga a nuestro PRESIDENTE y a nuestra PATRIA 🇦🇷🙌,UgzY3A83cyFTOVvMLhV4AaABAg,True,1,2024-10-11T05:01:45Z,2024-10-11T05:01:45Z
@patagonia123,http://www.youtube.com/@patagonia123,UCHi0ZlgfxA97OV0Fxs3shSg,{'value': 'UCHi0ZlgfxA97OV0Fxs3shSg'},RPcwUunWqhs,"Buena entrevista, el título nada que ver",Ugyjz6siVvBtOxq5oxd4AaABAg,True,0,2024-10-11T05:01:18Z,2024-10-11T05:01:18Z
@Dario-bz4mj,http://www.youtube.com/@Dario-bz4mj,UCOw5W-ijUt6OhKygFB0oSMA,{'value': 'UCOw5W-ijUt6OhKygFB0oSMA'},RPcwUunWqhs,"Lastima el titulo del video, te hablo re bien",UgwLPx_6mJ9sWVwYPlF4AaABAg,True,0,2024-10-11T04:55:19Z,2024-10-11T04:55:19Z
@vasily92884,http://www.youtube.com/@vasily92884,UCufwfx_M0Lk71NLZKmi41SQ,{'value': 'UCufwfx_M0Lk71NLZKmi41SQ'},RPcwUunWqhs,Igual se debe reconocer que ella es respetuosa  con mariano  mas alla de si  es mileista o no...eso es importante,UgwStiOfkarsEqI0H3J4AaABAg,True,0,2024-10-11T04:55:08Z,2024-10-11T04:55:08Z
@zuma-fq5dv,http://www.youtube.com/@zuma-fq5dv,UCYUalxS5CRPE-Ehnf5yjrKA,{'value': 'UCYUalxS5CRPE-Ehnf5yjrKA'},RPcwUunWqhs,El problema que los políticos manejan clientelismo por ende patotas facultad sindicatos los lideres se blindan con gente paga para defender sus curros ese es el problema como loustou y del uba facultad y la izquierda también son las formas de vivir del estado los últimos 30 años,UgzZnIk-yBDADrOzih14AaABAg,True,0,2024-10-11T04:54:43Z,2024-10-11T04:54:43Z
@MartinCheveste,http://www.youtube.com/@MartinCheveste,UCgXCQFdl6vmY9AZYeAcezCg,{'value': 'UCgXCQFdl6vmY9AZYeAcezCg'},RPcwUunWqhs,que le paso a olivan? volvio a su epoca de 678??,Ugy3doa9cyw0nYAAcP54AaABAg,True,0,2024-10-11T04:52:32Z,2024-10-11T04:52:32Z
@taniabulnes3234,http://www.youtube.com/@taniabulnes3234,UCqpVIqsf6qvS6Qxq5VbyS6g,{'value': 'UCqpVIqsf6qvS6Qxq5VbyS6g'},RPcwUunWqhs,Joven Mariano eres súper bendiciones ❤️🇵🇪🇦🇷🙏,Ugy1z1XsW-cj24vsHQd4AaABAg,True,1,2024-10-11T04:49:07Z,2024-10-11T04:49:07Z
@pattySanchez-dw4xu,http://www.youtube.com/@pattySanchez-dw4xu,UCfesq7bKj1bnxOViUqjCl0Q,{'value': 'UCfesq7bKj1bnxOViUqjCl0Q'},RPcwUunWqhs,Yo no te vería,UgwmMCgxHu_vUq2L_Sd4AaABAg,True,0,2024-10-11T04:47:02Z,2024-10-11T04:47:02Z
@cesargimenez1323,http://www.youtube.com/@cesargimenez1323,UC_21WSJYO4aUjb502kPUzZw,{'value': 'UC_21WSJYO4aUjb502kPUzZw'},RPcwUunWqhs,Excelente entrevista. María Julia. No es muy objetiva. No es anti MILEI.,UgxVVlnCv-Oea-x-I794AaABAg,True,1,2024-10-11T04:46:33Z,2024-10-11T04:46:33Z
@veronica4337,http://www.youtube.com/@veronica4337,UCcsgopr13V7hzTV-yrygBcQ,{'value': 'UCcsgopr13V7hzTV-yrygBcQ'},RPcwUunWqhs,Que bien Mariano bien preparado con la repuestas justas,UgzqzAA36in26LNz7yV4AaABAg,True,1,2024-10-11T04:43:31Z,2024-10-11T04:43:31Z
@electront2015,http://www.youtube.com/@electront2015,UCjEYXQnwqYnRA2J-gL4W2vg,{'value': 'UCjEYXQnwqYnRA2J-gL4W2vg'},RPcwUunWqhs,jajaja esta petiodista dice que no mienten como que no si siguen la linea editorial a conveniencia.,UgymSAuRb0QRK0fidgF4AaABAg,True,0,2024-10-11T04:43:25Z,2024-10-11T04:43:25Z
@kevinrodas3282,http://www.youtube.com/@kevinrodas3282,UCuexuNZcfhI2eaMt68AOijw,{'value': 'UCuexuNZcfhI2eaMt68AOijw'},RPcwUunWqhs,Jajajajajaajajajajajajajajajajajaja... LORO POINT 🦜,UgxSpzetkC93x5q1ehx4AaABAg,True,0,2024-10-11T04:39:13Z,2024-10-11T04:39:13Z
@veronica4337,http://www.youtube.com/@veronica4337,UCcsgopr13V7hzTV-yrygBcQ,{'value': 'UCcsgopr13V7hzTV-yrygBcQ'},RPcwUunWqhs,Le va ir a todo periodista o periodismo que diga la verdad,UgzDU1AkbaekvXC6FAx4AaABAg,True,0,2024-10-11T04:36:16Z,2024-10-11T04:36:16Z
@marcsaiz1045,http://www.youtube.com/@marcsaiz1045,UCkYnJuGFE1Dh6OhLu26GoRA,{'value': 'UCkYnJuGFE1Dh6OhLu26GoRA'},RPcwUunWqhs,"pero si la entrevista fue bien amigable, estas haciendo click bait diciendo que la humillaste? wtf?",UgwyXIFer5HjF-zSGK94AaABAg,True,0,2024-10-11T04:36:08Z,2024-10-11T04:36:08Z
@gabrielacristinacurti739,http://www.youtube.com/@gabrielacristinacurti739,UC_GCjWyQ4hQv4lhDj4lh-oQ,{'value': 'UC_GCjWyQ4hQv4lhDj4lh-oQ'},RPcwUunWqhs,"DICE Q NO ES MILITANTE Y HACE RATO Q MILITA PARA MILEI  HAY FOTOS , Y TAMBIEN DICE Q CARTONEABA HACE DOS AÑOS Y HAY FOTOS DE EL EN ROMA 😂😂😂",Ugy3sTWE6K8UDXwGb3F4AaABAg,True,0,2024-10-11T04:35:55Z,2024-10-11T04:35:55Z
@Solapenews,http://www.youtube.com/@Solapenews,UCPy3vB3bckgd1gCCyrcRtuQ,{'value': 'UCPy3vB3bckgd1gCCyrcRtuQ'},RPcwUunWqhs,Genio !!!,UgxUMLI_Q1IuX80cgiR4AaABAg,True,0,2024-10-11T04:33:42Z,2024-10-11T04:33:42Z
@hermanchulia8508,http://www.youtube.com/@hermanchulia8508,UC16_ggVuTfCLOXLXl9I_95g,{'value': 'UC16_ggVuTfCLOXLXl9I_95g'},RPcwUunWqhs,"Alguien sabe porqué,a &quot;la Olivan&quot; la declararon &quot;Ciudadana Ilustre&quot; de Esteban Echeverria?",UgzaT1OjOL0NrLsG3F54AaABAg,True,0,2024-10-11T04:33:33Z,2024-10-11T04:33:33Z
@manueleinarrcamaperez3792,http://www.youtube.com/@manueleinarrcamaperez3792,UCMvA5HsahMly1xhMzicmjaA,{'value': 'UCMvA5HsahMly1xhMzicmjaA'},RPcwUunWqhs,"Yo le doy pastillas a mi tía, entonces soy médico",UgwMkQy-zey7mssrQ2F4AaABAg,True,0,2024-10-11T04:33:26Z,2024-10-11T04:33:26Z
@Keni15,http://www.youtube.com/@Keni15,UC-2-0iyy9DBazMFVsHEjFUw,{'value': 'UC-2-0iyy9DBazMFVsHEjFUw'},RPcwUunWqhs,Muy bien Cat Point .,UgzhVBH-n_al7GIpNrJ4AaABAg,True,0,2024-10-11T04:33:14Z,2024-10-11T04:33:37Z
@raulrebolledo-w2l,http://www.youtube.com/@raulrebolledo-w2l,UCJo24EwPkNZnYFmI7StEnpg,{'value': 'UCJo24EwPkNZnYFmI7StEnpg'},RPcwUunWqhs,QUE VIVA EL UNO POR CIENTO MÁS RICO DE LA ARGENTINA...!,UgxnWkifM-Oa0azg-AZ4AaABAg,True,0,2024-10-11T04:31:42Z,2024-10-11T04:31:42Z
@magister61,http://www.youtube.com/@magister61,UCR5L78u2EdJcfS6Ef4C90UA,{'value': 'UCR5L78u2EdJcfS6Ef4C90UA'},RPcwUunWqhs,No llegué ni a la mitad. Esa mina es insoportable,UgxwL5o137CoI6PzllN4AaABAg,True,0,2024-10-11T04:31:05Z,2024-10-11T04:31:05Z
@LaurieLdeG,http://www.youtube.com/@LaurieLdeG,UCKAnHE-Hmyfv4uiy08lKtAA,{'value': 'UCKAnHE-Hmyfv4uiy08lKtAA'},RPcwUunWqhs,Wow desesperada para que le promociones su espacio!!!😂😂😂😂😂,UgxvLGbfUbyUYJAmAIl4AaABAg,True,1,2024-10-11T04:28:52Z,2024-10-11T04:29:13Z
@guzk4,http://www.youtube.com/@guzk4,UC-yQ-4sJwh0oDLpbNg5VMLA,{'value': 'UC-yQ-4sJwh0oDLpbNg5VMLA'},RPcwUunWqhs,Bendiciones Mariano,UgwVFfPxjOU8MHw5skN4AaABAg,True,0,2024-10-11T04:27:06Z,2024-10-11T04:27:06Z
@elianaperezbeteta1090,http://www.youtube.com/@elianaperezbeteta1090,UCurj27FL_O1gmpm0ugKZjng,{'value': 'UCurj27FL_O1gmpm0ugKZjng'},RPcwUunWqhs,Mariano eres un genio,UgwO1vP4IsOSXAycTnt4AaABAg,True,2,2024-10-11T04:26:24Z,2024-10-11T04:26:24Z
@electront2015,http://www.youtube.com/@electront2015,UCjEYXQnwqYnRA2J-gL4W2vg,{'value': 'UCjEYXQnwqYnRA2J-gL4W2vg'},RPcwUunWqhs,periodista es llevar la verdad objetiva a la gente y no seguir una linea editorial tratando de dar la verdad que conviene.asi que sin duda mariano .fijap.mate..lucas.herrero son periodistas independientes.,UgyJEXy3m5RpbHGe-Fd4AaABAg,True,0,2024-10-11T04:25:06Z,2024-10-11T04:25:06Z
@relampago1000mw,http://www.youtube.com/@relampago1000mw,UC7OzEE5iUEDI0PSw1F4uyiQ,{'value': 'UC7OzEE5iUEDI0PSw1F4uyiQ'},RPcwUunWqhs,"Trabaje EN Pfizer del 2012 al 2016 y tuve de gerente Regional una mujer , lesbiana, Ex Marine del Ejercito de EEUU y una GENIA! de que hablan estas &quot;periodistas &quot; de que no OCUPAN puestos de CEO???? basta del relato feminista de izquierda ! BASTA!",Ugw518VB_BxAwJrg0lt4AaABAg,True,0,2024-10-11T04:24:10Z,2024-10-11T04:24:10Z
@DavidBenasulin-hm4rr,http://www.youtube.com/@DavidBenasulin-hm4rr,UCLGcQ9JPMTiv4KEBEBtpqlQ,{'value': 'UCLGcQ9JPMTiv4KEBEBtpqlQ'},RPcwUunWqhs,La fiesta de la doma y el folclore,UgzbuckDvnCogmA4XRR4AaABAg,True,0,2024-10-11T04:21:32Z,2024-10-11T04:21:32Z
@elbalopez3181,http://www.youtube.com/@elbalopez3181,UCzaORw085_nL7d_lgDcf_xQ,{'value': 'UCzaORw085_nL7d_lgDcf_xQ'},RPcwUunWqhs,Qué crecimiento como periodista ha tenido Mariano!! Excelente!!,UgxCa8bkqDyGXmA0kfB4AaABAg,True,1,2024-10-11T04:20:44Z,2024-10-11T04:20:44Z
@darthjavo7438,http://www.youtube.com/@darthjavo7438,UC2U5GkWQ-7lyGZ8UmQp_JyQ,{'value': 'UC2U5GkWQ-7lyGZ8UmQp_JyQ'},RPcwUunWqhs,Olivan tiene cheche de Lanata ❤❤❤❤❤❤❤❤❤❤❤,UgxMwYBkzOmBWycy8kZ4AaABAg,True,0,2024-10-11T04:20:25Z,2024-10-11T04:20:25Z
@miguel3,http://www.youtube.com/@miguel3,UCH2hqf2yelX3z4oq0IWp3Gg,{'value': 'UCH2hqf2yelX3z4oq0IWp3Gg'},RPcwUunWqhs,La kuka esa se hace la independiente ahora alta ensobrada era,Ugwo96JI6xDyc7LlI_d4AaABAg,True,0,2024-10-11T04:18:45Z,2024-10-11T04:18:45Z
@antoniorodriguez9425,http://www.youtube.com/@antoniorodriguez9425,UCjtjcE517QtWGMRtxdlTY0g,{'value': 'UCjtjcE517QtWGMRtxdlTY0g'},RPcwUunWqhs,La CNN  es un fracaso en USA no tiene rating no es lo mismo de antes. MARIANO  ES CREIBLE CNN  OLVIDATE   O MAGINENSE QUE LONGOBARDI PERIODISTA  RECONOCIDO ARG  PREFIRIO REGRESAR A ARGENTINA A UNA RADIO AM  COMO RIVADAVIA que seguir trabajando en CNN que es socialista,UgwziumTm5OK_IszGm54AaABAg,True,0,2024-10-11T04:18:08Z,2024-10-11T04:22:14Z
@radiack123,http://www.youtube.com/@radiack123,UCZEsdq3RpAZ6Rb1441zz6xg,{'value': 'UCZEsdq3RpAZ6Rb1441zz6xg'},RPcwUunWqhs,esta periodista fue muy rápida para meter indirectas en contra del gobierno tira tantas que es casi imposible agarrarla en el momento,Ugz0msmLfxlMbVdyK1l4AaABAg,True,0,2024-10-11T04:17:01Z,2024-10-11T04:17:01Z
@LuisGomez-cu3xc,http://www.youtube.com/@LuisGomez-cu3xc,UC0aJd-2ivFi8kQl4Glu1ZCA,{'value': 'UC0aJd-2ivFi8kQl4Glu1ZCA'},RPcwUunWqhs,"Discúlpame pero está chica es re objetiva, no creo que me puedas llamar anti milei",Ugxk3KcQb1T4sMYbTBh4AaABAg,True,0,2024-10-11T04:15:43Z,2024-10-11T04:15:43Z
@jemultiverse,http://www.youtube.com/@jemultiverse,UCmTHlRZ2CPVcGWdozeZA2Pw,{'value': 'UCmTHlRZ2CPVcGWdozeZA2Pw'},RPcwUunWqhs,La campaña de la venta de armas y órganos en ML era violenta,UgybT1yR1fqWcLLzhpV4AaABAg,True,0,2024-10-11T04:15:19Z,2024-10-11T04:15:19Z
@jemultiverse,http://www.youtube.com/@jemultiverse,UCmTHlRZ2CPVcGWdozeZA2Pw,{'value': 'UCmTHlRZ2CPVcGWdozeZA2Pw'},RPcwUunWqhs,Muestran el ejemplo de 40 años descerebrando gente … son monstruos ni animales podes decirles porque les faltas el respeto a pobre bichitos buenos,Ugwe4xohzqkgBZHtiUV4AaABAg,True,0,2024-10-11T04:14:09Z,2024-10-11T04:14:09Z
@tattoojulian,http://www.youtube.com/@tattoojulian,UCZ14_HaExplGpz6gIBoSSIw,{'value': 'UCZ14_HaExplGpz6gIBoSSIw'},RPcwUunWqhs,"Arrancó bien y terminó pareciendo que le estaba entrevistando la Mangel que mina más insoportable loco y qué manera de no verla grande gordo por subirlo a tu canal, porque no aparezco más por el suyo que siga kukeando, parece que le llegó el sobre del Kizzy",UgyNuBWQVTd-q7AaLKJ4AaABAg,True,0,2024-10-11T04:11:50Z,2024-10-11T04:11:50Z
@juanpablomura6759,http://www.youtube.com/@juanpablomura6759,UCyYMdF76TIZK1LiazgzMNHw,{'value': 'UCyYMdF76TIZK1LiazgzMNHw'},RPcwUunWqhs,Muy buena la entrevista. Te bancamos a full. Ahora: cómo todos los periodistas ensobrados se quieren vestir de corderos.,UgwKEHTwcxhP_nmpFER4AaABAg,True,2,2024-10-11T04:10:54Z,2024-10-11T04:10:54Z
@juandanielmujtarianrodrigu4421,http://www.youtube.com/@juandanielmujtarianrodrigu4421,UCpLY4PjhFqnSozm5MTnJB3A,{'value': 'UCpLY4PjhFqnSozm5MTnJB3A'},RPcwUunWqhs,BASADO POINT,Ugyn3YR9qIpVVn3qu5F4AaABAg,True,0,2024-10-11T04:09:07Z,2024-10-11T04:09:07Z
@victor-r7w5j,http://www.youtube.com/@victor-r7w5j,UC72izcokRHlACUUoTe-JFyA,{'value': 'UC72izcokRHlACUUoTe-JFyA'},RPcwUunWqhs,"yo me informo por las redes, y en particular con MARIANO",UgzwAgiHQdHwbvfzGrl4AaABAg,True,2,2024-10-11T04:07:58Z,2024-10-11T04:07:58Z
@Gsa774,http://www.youtube.com/@Gsa774,UCvsxc_iZNQ3Db3OahkbZzGw,{'value': 'UCvsxc_iZNQ3Db3OahkbZzGw'},RPcwUunWqhs,40 años y te sigo mi hijo de 19 también!!,UgzxhGtE-B9ikW9IjaF4AaABAg,True,1,2024-10-11T04:07:47Z,2024-10-11T04:07:47Z
@pedrol.gonzalez6537,http://www.youtube.com/@pedrol.gonzalez6537,UCHkRb1eAwZaM4jVnZxPXcHw,{'value': 'UCHkRb1eAwZaM4jVnZxPXcHw'},RPcwUunWqhs,Gracias miren españa en tve de lider mundial en todo.,UgwGAlOjTMlxtwoWlsB4AaABAg,True,1,2024-10-11T04:03:43Z,2024-10-11T04:03:43Z
@pablososa5612,http://www.youtube.com/@pablososa5612,UCXjfJktLxQamo6_3waBT54w,{'value': 'UCXjfJktLxQamo6_3waBT54w'},RPcwUunWqhs,A mí también me defraudó el Baby,UgyUJoiF591sikBU_PB4AaABAg,True,0,2024-10-11T04:03:33Z,2024-10-11T04:03:33Z
@alejandracepeda8857,http://www.youtube.com/@alejandracepeda8857,UCZNIIq8X0JVAGKrryMIdB1A,{'value': 'UCZNIIq8X0JVAGKrryMIdB1A'},RPcwUunWqhs,QUIEN DICE QUE NO HAY VIOLENCIA Y NO HAY MUERTES ?? AVERIGUA MARIANOOOOOOOOO,UgyEoDaprBZoHuY-ccN4AaABAg,True,0,2024-10-11T04:01:21Z,2024-10-11T04:01:21Z
