textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
Simple mente no es lo mismo que simplemente,0,@TCM420,http://www.youtube.com/@TCM420,UChpDqFhirMv6bwxrWltMb1Q,2008-11-19T07:30:41Z,1970-01-01T00:00:00Z
jejeje me encanta,0,@KennelTube,http://www.youtube.com/@KennelTube,UCrj5-Po_DB1DGBSJpe6aMdg,2008-10-25T13:23:34Z,1970-01-01T00:00:00Z
"esto es muy absuurdo xDDDDDDD

estos tios son los amos xD",4,@darmandez,http://www.youtube.com/@darmandez,UCEwnZkznrUseV_H14cnGMGQ,2008-09-28T12:14:45Z,1970-01-01T00:00:00Z
"pero si discuto con vos, tengo que tomar una postura contraria. Aunque la discucion no es solo una contradiccion. es una serie conexa de afirmaciones para establecer una proposicion",0,@julitopaz,http://www.youtube.com/@julitopaz,UC3z_vWsgNjbQQF9N786mGoQ,2008-09-16T20:46:44Z,1970-01-01T00:00:00Z
"pero si discuto con vos, tengo que tomar una postura contraria. Aunque la discucion no es solo una contradiccion. es una serie conexa de afirmaciones para establecer una proposicion",0,@julitopaz,http://www.youtube.com/@julitopaz,UC3z_vWsgNjbQQF9N786mGoQ,2008-09-16T20:46:27Z,1970-01-01T00:00:00Z
"y.... ya es un tema de discusion, si pago o no",0,@julitopaz,http://www.youtube.com/@julitopaz,UC3z_vWsgNjbQQF9N786mGoQ,2008-09-12T15:53:37Z,1970-01-01T00:00:00Z
"Simple mente genial, el humor britanico es muy bueno.",2,@Ramon26892,http://www.youtube.com/@Ramon26892,UCmblKnf3pkytyAcbJ62A2EQ,2008-09-02T22:09:56Z,1970-01-01T00:00:00Z
si dijera que &quot;Esta contradeciendole&quot; ya no seria la oficina para entablar una discusion,0,@julitopaz,http://www.youtube.com/@julitopaz,UC3z_vWsgNjbQQF9N786mGoQ,2008-08-29T19:08:41Z,1970-01-01T00:00:00Z
"jajaja
genios",0,@Duenderelojero,http://www.youtube.com/@Duenderelojero,UCi1BTpNdagmDZOjj2T1JuKQ,2008-08-21T20:59:15Z,1970-01-01T00:00:00Z
Los monty python son unos genios!,0,@0snovo,http://www.youtube.com/@0snovo,UCpRo8zrWbpA8BA4oYkNWvMg,2008-07-16T12:55:39Z,1970-01-01T00:00:00Z
"Qué ganas tenía de volver a ver este esquetch, despues de muchos años, que lo había visto en tv.Gracias. Qué grandes",2,@PabloVestory,http://www.youtube.com/@PabloVestory,UCG1Mgi0cPO7HKSIsMcNNfpA,2008-03-29T03:58:43Z,1970-01-01T00:00:00Z
